ADM0_PCODE,ADM0_EN,_id,REGION4,ปี,ผู้มีงานทำ,สถานภาพการทำงาน,เพศ,ไตรมาส,ADM0_TH,ADM1_TH
TH,Thailand,172,ภาคตะวันออกเฉียงเหนือ,2566,25053.31,ลูกจ้างรัฐบาล,       ชาย                         ,1,ประเทศไทย,อุดรธานี
TH,Thailand,173,ภาคตะวันออกเฉียงเหนือ,2566,10831.2,ลูกจ้างรัฐบาล,       ชาย                         ,1,ประเทศไทย,เลย
TH,Thailand,174,ภาคตะวันออกเฉียงเหนือ,2566,12309.75,ลูกจ้างรัฐบาล,       ชาย                         ,1,ประเทศไทย,หนองคาย
TH,Thailand,175,ภาคตะวันออกเฉียงเหนือ,2566,20827.19,ลูกจ้างรัฐบาล,       ชาย                         ,1,ประเทศไทย,มหาสารคาม
TH,Thailand,176,ภาคตะวันออกเฉียงเหนือ,2566,33289.52,ลูกจ้างรัฐบาล,       ชาย                         ,1,ประเทศไทย,ร้อยเอ็ด
TH,Thailand,177,ภาคตะวันออกเฉียงเหนือ,2566,17812.84,ลูกจ้างรัฐบาล,       ชาย                         ,1,ประเทศไทย,กาฬสินธุ์
TH,Thailand,178,ภาคตะวันออกเฉียงเหนือ,2566,18369.45,ลูกจ้างรัฐบาล,       ชาย                         ,1,ประเทศไทย,สกลนคร
TH,Thailand,179,ภาคตะวันออกเฉียงเหนือ,2566,13681.7,ลูกจ้างรัฐบาล,       ชาย                         ,1,ประเทศไทย,นครพนม
TH,Thailand,180,ภาคตะวันออกเฉียงเหนือ,2566,13101.84,ลูกจ้างรัฐบาล,       ชาย                         ,1,ประเทศไทย,มุกดาหาร
TH,Thailand,181,ภาคตะวันออกเฉียงเหนือ,2566,64327.54,ลูกจ้างรัฐบาล,       หญิง                        ,1,ประเทศไทย,นครราชสีมา
TH,Thailand,182,ภาคตะวันออกเฉียงเหนือ,2566,30812.11,ลูกจ้างรัฐบาล,       หญิง                        ,1,ประเทศไทย,บุรีรัมย์
TH,Thailand,183,ภาคตะวันออกเฉียงเหนือ,2566,27162.91,ลูกจ้างรัฐบาล,       หญิง                        ,1,ประเทศไทย,สุรินทร์
TH,Thailand,184,ภาคตะวันออกเฉียงเหนือ,2566,30120.98,ลูกจ้างรัฐบาล,       หญิง                        ,1,ประเทศไทย,ศรีสะเกษ
TH,Thailand,185,ภาคตะวันออกเฉียงเหนือ,2566,58523.17,ลูกจ้างรัฐบาล,       หญิง                        ,1,ประเทศไทย,อุบลราชธานี
TH,Thailand,186,ภาคตะวันออกเฉียงเหนือ,2566,15869.94,ลูกจ้างรัฐบาล,       หญิง                        ,1,ประเทศไทย,ยโสธร
TH,Thailand,187,ภาคตะวันออกเฉียงเหนือ,2566,26474.37,ลูกจ้างรัฐบาล,       หญิง                        ,1,ประเทศไทย,ชัยภูมิ
TH,Thailand,188,ภาคตะวันออกเฉียงเหนือ,2566,9131.15,ลูกจ้างรัฐบาล,       หญิง                        ,1,ประเทศไทย,อำนาจเจริญ
TH,Thailand,189,ภาคตะวันออกเฉียงเหนือ,2566,8046.77,ลูกจ้างรัฐบาล,       หญิง                        ,1,ประเทศไทย,บึงกาฬ
TH,Thailand,190,ภาคตะวันออกเฉียงเหนือ,2566,14359.76,ลูกจ้างรัฐบาล,       หญิง                        ,1,ประเทศไทย,หนองบัวลำภู
TH,Thailand,191,ภาคตะวันออกเฉียงเหนือ,2566,38465.92,ลูกจ้างรัฐบาล,       หญิง                        ,1,ประเทศไทย,ขอนแก่น
TH,Thailand,192,ภาคตะวันออกเฉียงเหนือ,2566,26726.26,ลูกจ้างรัฐบาล,       หญิง                        ,1,ประเทศไทย,อุดรธานี
TH,Thailand,193,ภาคตะวันออกเฉียงเหนือ,2566,16218.55,ลูกจ้างรัฐบาล,       หญิง                        ,1,ประเทศไทย,เลย
TH,Thailand,194,ภาคตะวันออกเฉียงเหนือ,2566,17499.48,ลูกจ้างรัฐบาล,       หญิง                        ,1,ประเทศไทย,หนองคาย
TH,Thailand,195,ภาคตะวันออกเฉียงเหนือ,2566,21087.68,ลูกจ้างรัฐบาล,       หญิง                        ,1,ประเทศไทย,มหาสารคาม
TH,Thailand,196,ภาคตะวันออกเฉียงเหนือ,2566,29083.77,ลูกจ้างรัฐบาล,       หญิง                        ,1,ประเทศไทย,ร้อยเอ็ด
TH,Thailand,197,ภาคตะวันออกเฉียงเหนือ,2566,18313.51,ลูกจ้างรัฐบาล,       หญิง                        ,1,ประเทศไทย,กาฬสินธุ์
